customers, averagespeed, distance, vehicles, costs, tts
17,0.971235971820878,3081.579100564727,3,70913378.6242363,4.306916236877441
17,0.8186052295452212,2546.1584778741844,3,64276060.22207157,3.002511501312256
17,1.0750668200536846,3525.1019697197135,3,86435951.87355769,5.951101064682007
17,0.8355013678833133,2474.4805200060114,3,64080597.5080897,4.8559348583221436
17,0.9765746937259866,2983.23692324254,3,81955020.71473543,12.56132960319519
17,0.8656303428396255,2727.1449385534715,3,72837245.6715407,5.724401473999023
17,1.0630516703891861,3375.471512919273,3,81955530.46325332,4.6365437507629395
17,0.8633841153263901,2774.454961787134,3,78434245.63384418,4.376511573791504
17,0.9617054249880169,2897.39946268788,3,70381178.46475299,5.605635404586792
17,1.038171733797434,3254.374257129145,3,86733872.31225303,10.895412683486938
17,0.9208058256572946,3038.987347811767,3,74031968.60041192,8.191730737686157
17,1.0013140141041483,3233.2752880552803,3,75955981.75027989,14.100172281265259
17,1.0161592520615266,3191.1635143077838,3,73042619.90350336,6.555465459823608
17,0.9860455797394171,3087.8758290514106,3,81397274.67912278,6.28983473777771
17,0.8539461873839668,2645.0971573744705,3,71510880.45018655,5.239193439483643
17,1.0837936586028687,3398.6012039052457,3,74325234.75319524,7.256750583648682
17,0.9684846539088035,2989.20487745354,3,86639603.79038523,5.244027137756348
17,1.1057160503450771,3590.6953391983634,3,88680059.92451236,4.7297234535217285
17,0.9271588452422521,2972.125499036091,3,74788288.22416496,4.059067964553833
17,0.8076935484122594,2670.6748167665464,3,68224452.59361987,6.1654486656188965
17,1.0697217814915407,3206.1736462733006,3,76608221.08992702,10.281085014343262
17,0.9644818217424148,3070.564906562904,3,81257247.74718167,6.690566062927246
17,1.095543413908616,3415.7642830136206,3,82253136.51622355,13.020028829574585
17,0.9137821797681301,2932.7097596726862,3,77807194.13782372,9.573350667953491
18,1.0737112052737672,3405.96155987651,3,69843273.7356611,4.282783269882202
18,0.871555132920872,2850.0014209937367,3,85147415.8257876,7.295954704284668
18,0.8375317447523593,2501.382158099925,3,68129205.56527488,7.603315591812134
18,1.1396686554709108,3442.4604672208934,3,86800594.83738294,5.938497543334961
18,1.0243883893016834,3331.2443558934337,3,81010847.89685181,8.853521585464478
18,0.9519314080007826,3088.1307866236043,3,81685259.01184198,4.967834234237671
18,0.9367762444380403,2850.5362558824527,3,67162661.64837636,4.913396120071411
18,0.9539090473245027,3056.0663324140965,3,79068615.34290746,6.158254146575928
18,1.003652640243694,3151.544039497407,3,71309994.14657243,16.18471336364746
18,0.9751442799924093,3188.787499701339,3,91590405.91535039,10.809717893600464
18,0.913010763019629,2779.61871555257,3,76422617.04577416,6.294282674789429
18,0.8218272666975642,2531.256203497218,3,65688229.285212085,9.686269283294678
18,0.944880744965241,2992.271835882233,3,80060273.42636539,5.540040493011475
18,0.9603386443399742,3036.271572457378,3,84046102.33466864,4.258241176605225
18,0.7850095590607195,2315.0060159150016,3,60078152.66966297,5.620026588439941
18,1.0136072178013338,3516.627222868503,3,82985650.2247555,33.429163694381714
18,0.9329251941714364,3025.4637697234243,3,80155974.52160113,5.072257995605469
18,0.8832471556897673,2783.3309778106195,3,76235628.73939057,16.234914779663086
18,0.9198600986922196,2977.1707635976236,3,88434671.25038794,4.265663385391235
18,1.0293496639000588,3495.8851400267786,3,92720571.28524335,9.288437843322754
18,1.0465497140183293,3245.548806686678,3,91097975.18110904,45.845678091049194
18,1.0782523278386524,3275.507005921934,3,85990014.08793479,43.79806113243103
18,1.0481986716528169,3209.646933245717,3,76097194.41770647,20.39953351020813
18,0.9615890272625981,2937.5567136289483,3,80404169.44994825,6.663609743118286
18,1.0050224330034243,3107.0612177266016,3,79887343.60072784,4.353588819503784
18,0.9280006880089557,2795.6742655595594,3,65175443.49805614,7.833035469055176
18,1.025977414572329,3222.1676462532764,3,82336589.57839705,9.792672157287598
18,1.0185135795789784,3127.074013585836,3,71198540.77375425,4.578807353973389
18,1.06241162126676,3247.532889302265,3,74612956.8791438,4.279351711273193
18,1.1451311028300648,3451.2731170555335,3,75690748.92489381,6.19721245765686
19,0.9795533952666999,3075.727211165242,3,80296562.92937641,12.2939932346344
19,1.1093554314743963,3444.739877906173,3,79064649.22598784,7.549782037734985
19,1.0337351596225275,3292.8004489979517,3,93574622.51293236,6.8024914264678955
19,0.9462001588869129,2956.4258477335293,3,77345941.91739465,5.7628865242004395
19,0.9759739182673681,3139.1040717391893,3,83720304.7879677,8.473423719406128
19,1.023915159299386,3305.3438188193154,3,90383468.72428118,17.31879496574402
19,1.1763967779032,3708.825625207842,3,89092581.69067115,11.36620283126831
19,1.1066260777185328,3535.7687188152368,3,94774150.91957161,47.59060263633728
19,1.0793534854751616,3422.3430790285406,3,84851722.59228368,11.996128797531128
19,1.141303978859207,3632.2356929552,3,96818638.32753031,28.40253734588623
19,1.145034028644506,3775.4371741846808,3,77002941.55446842,65.17706871032715
19,1.0658147474732875,3359.310707988466,3,83067642.63519067,25.78522515296936
19,1.0501814570919037,3312.6955834097607,3,86660738.2746342,28.370160341262817
19,1.1898818723065219,3737.944137196343,3,81192820.72036482,80.08464074134827
19,1.1132625628067023,3565.0244489946817,3,79177721.880816,19.313702821731567
19,0.9113128111236951,2680.2759852208833,3,69899727.10300665,9.13333797454834
19,0.9874124677462676,3199.7761960267976,3,77640689.32796456,6.292063236236572
19,0.9430100942075599,3089.83480337574,3,93803029.66467993,36.71294140815735
19,0.9719187503510601,2986.573823672468,3,78614985.73402949,40.27947497367859
19,1.0605979988598448,3255.2210279082888,3,70853245.43581878,40.57559251785278
19,1.0325588856246013,3326.3461754739233,3,81639110.26492995,111.99720072746277
19,0.9244112264673203,2940.7842221582096,3,74102438.69112554,13.86724853515625
19,1.0388196140883341,3241.238346250888,3,74736068.97027443,10.546807765960693
19,1.0496209405621226,3306.3906503633757,3,83645943.53464696,14.971099376678467
19,0.9812132943679805,3105.4174457183417,3,80609972.96576506,11.761624336242676
19,1.0536543612757963,3154.9723185343605,3,84558276.53862385,23.594682693481445
19,0.9598772045673789,3230.144951034706,3,90020930.89365213,11.009272813796997
19,0.9405238423532116,3092.727216351982,3,81615644.35394225,8.29691743850708
19,1.0470685583831552,3199.4163863830013,3,69038980.68375012,9.168131351470947
19,1.0676681699364607,3211.79906011686,3,75179005.70576727,26.77856969833374
20,1.0433726059756132,3379.8666263844298,3,84087193.87828967,49.872507095336914
20,1.1298993702320252,3470.4629176904828,3,83950851.41654578,19.587796211242676
20,1.0220453302692722,3238.598625483135,3,83468524.55685161,42.76263403892517
20,1.0068074737397104,3060.9441284406234,3,74423347.03349075,14.368469476699829
20,1.090809521730874,3433.902218452943,3,92019913.59076595,100.16006469726562
20,0.9139466148057377,2969.666014227539,3,88773723.6078792,10.20886492729187
20,0.9992076244866456,3353.0155533457646,3,84485814.30911185,9.539038896560669
20,0.9612307127195415,3659.769454186035,4,96146883.53055705,15.580111265182495
20,1.159420703721479,3821.534948223368,3,104440611.22904819,480.8857796192169
20,1.0699758791104517,3302.2291048750963,3,80295183.49358287,43.56742215156555
20,1.0705820070741259,3362.3075434212146,3,85374882.49048936,19.28024458885193
20,1.1589443065124458,3493.7006318185186,3,82035910.96377388,26.503535985946655
20,0.926704922641435,3014.638495470387,3,82759495.7468392,50.42181348800659
20,1.1000306665320085,3562.952490449547,3,93734288.05356623,16.178304433822632
