customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay
18,21.20310322774583,2847627.213658934,4,1578.1672903015672,5.087579965591431,966307176.2859732,1072.473172345079,268.49727300874383,1108.2970625362655
18,20.82129124775232,2483901.8672093474,4,1282.6405934869815,2.636896848678589,844698467.8494431,1233.7642761370537,241.34261956983983,860.2910092397618
19,22.563354986296236,2494838.8799928916,4,1611.5773680821208,3.474743604660034,853709253.0273521,1110.0249406459907,256.2893370292168,1163.0710282809912
19,22.047278766622338,2644170.4642631686,4,1341.746129838664,2.701951026916504,988486317.2546216,1027.4465015821193,271.46398047960446,866.6841639993562
19,22.270561577636894,2723347.985603026,4,1828.09448346152,2.759037971496582,941654808.7590883,1133.3891958369557,278.55638518974126,1340.6208093794728
19,20.753483590773698,2768267.770396146,4,1741.6803653255527,5.110822439193726,972389385.1932446,1164.3774706790502,273.6504513285011,1262.7920755006758
19,20.890733771372773,2691526.362200423,4,1469.529675109301,4.288384199142456,927193503.859466,1010.0781276437993,262.6071512963707,1009.9671603406524
19,19.773299127006034,2302592.908529938,4,1898.5596899969787,5.615067481994629,808007522.6891145,1078.4458790310175,214.07588499038934,1523.9268912637974
19,21.586983296428546,2468719.8542040037,4,1782.450609708308,3.1282780170440674,821015329.6224982,954.5479013471369,240.5219864520024,1361.537133417304
19,21.71645341309838,2738422.5471064756,5,1776.9325964658808,5.307556629180908,924803665.2960504,1168.2316585554868,269.82524810347394,1304.7384122848014
19,21.84208259783547,2607883.1475403025,4,1535.6754334169875,5.234386205673218,946621833.4520627,792.0352924475843,267.0338984437615,1068.3661111404049
19,21.278801397263205,2771206.6590966997,4,1409.0271593265397,6.25195837020874,942695221.3930618,1065.7235670167051,269.68583363129517,937.0769504717732
20,22.841850642029133,3063900.763325598,4,2061.216600841075,5.738217115402222,1065947602.086313,1189.7189153062488,317.8992810050325,1504.8928590822682
20,21.43925435371372,2809617.650259465,4,1584.6815960156296,7.858687400817871,1003003231.8362043,1214.1641450418742,281.92075246917426,1091.3202791945746
20,22.274299574084093,2674308.032425039,5,1533.5152806505564,5.690321683883667,910128191.8130447,937.8664245538225,269.26475390726347,1062.3019613128454
20,22.1719258945479,2717851.1691118265,4,1998.4678025974856,4.282649278640747,930524437.1276976,850.2920601315336,274.36322476037316,1518.3321592668326
