customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,timewindows,fuel_per_100km_distance,drivercost_per_100km_distance
20,19.016213043063363,3171983.286948915,5.0,1678.8685631209737,1.542699098587036,1137875369.3213117,708.4290315844738,271.45981709568827,1203.813883203519,6300,8.558046891754008,37.951457315572746
20,19.694825656511853,3218220.2038673116,5.0,1769.6963892262008,1.156181812286377,1134092291.6974332,715.3977029671864,293.2691523531147,1256.4753726082502,6600,9.112774570263879,39.04255436276091
20,18.574309763750993,3092679.172605152,5.0,1674.05220831239,3.097893238067627,1072426785.1939902,803.058948678191,264.0646252080241,1211.939114198348,6900,8.538377583653023,39.18735331274139
20,17.723080722571304,2907100.6391104623,5.0,1715.5350233538218,2.9743478298187256,1032822417.316806,793.45145884977,245.6729830894845,1285.6073029472238,7200,8.450790446823246,44.22300644330649
20,19.95809625637077,3338812.437344296,5.0,1814.46595561274,4.828468322753906,1207301390.6324997,832.1292943716043,312.9521974103216,1266.799610144677,7500,9.373158968439839,37.9416224755738
20,17.96566783114036,2894107.6844200375,5.0,1667.2216429148398,3.3678598403930664,1028982465.1313858,775.9979891352189,238.36989115297217,1250.0743333971384,7800,8.236386380375482,43.19377403013413
20,20.874850717284524,3201904.2972749686,4.0,1638.726419794397,5.1331634521484375,1151922644.1023653,824.1248992099023,305.96414871500025,1103.289159543147,8100,9.555693122227167,34.457280952529366
20,20.163583758421897,3837026.740691019,5.0,2062.475235746063,2.7532718181610107,1352386813.6535172,686.5166343713248,360.00554453277056,1432.4655328137144,8400,9.38240905946713,37.332696111357784
20,16.42326683573912,2919930.1710734577,5.0,1730.334063691338,5.483432054519653,1069871554.0914218,829.9130876435287,224.5308909230301,1337.4050045760357,8700,7.689597961874737,45.80263657758513
20,18.305234872702897,2775565.2461898914,4.0,1546.2455598026145,2.8039510250091553,1007373521.017435,814.5100624796278,234.93098944453504,1135.116328274678,9000,8.464257497352383,40.89676255432615
20,20.026030833606896,3087740.1526509244,4.0,1619.570294709012,26.98388075828552,1126260327.7445612,726.0880295848677,283.2686720676154,1123.850118590685,9300,9.173980259459984,36.39717278754249
20,17.94929679651473,3060689.805002231,5.0,1685.0619133057155,3.9615094661712646,1090079910.703619,868.88327485277,252.76102298110663,1242.7301230887792,9600,8.25830250971553,40.60294254771347
20,18.20276645072838,2801311.655792013,4.0,1518.2141626679413,4.006364345550537,1056430389.6936775,820.5378878631165,236.8265042230886,1103.7677802775363,9900,8.454129112461455,39.401820143623716
20,17.670209553037576,2917921.74739577,5.0,1706.808985142734,3.66775894165039,1030854344.8065838,874.1352542385197,239.46853058900157,1287.7390566119811,10200,8.206818116446268,44.13206275189804
20,16.751390984880473,2837850.721965366,5.0,1720.8270602481823,1.484889268875122,969484785.9475954,899.2954764829963,218.1332356084776,1339.0938979333469,10500,7.686564833029993,47.18690407386726
20,16.87982343779147,2955947.7566500916,5.0,1712.2619219384624,120.60582423210144,1050820543.6313972,856.8082612906197,233.6789452428799,1303.3237677634224,10800,7.9053814370421405,44.09156977931334
20,20.415603715794074,2990280.422455791,4.0,1579.3772341752117,2.2452120780944824,1104181296.0666962,870.9123691301153,275.566376714576,1097.1360749247035,11100,9.215402496875694,36.69007316790952
20,20.197333669359033,3056748.2918755026,4.0,1623.966752792633,11.046694040298462,1172555854.815204,728.1912973154779,289.4284980637199,1117.4668811811232,11400,9.468509357901294,36.55737321097802
20,18.110071224853467,2822143.281619581,5.0,1659.2427254409538,192.9400260448456,1074389282.804611,841.2321313853308,245.19300755151497,1230.1549622258026,11700,8.688184230348602,43.58938719510503
20,19.20301370441984,2837282.7266338137,4.0,1521.0158506180137,62.46129846572876,1058352595.143058,792.0706962167958,253.14547652971916,1078.011266691005,12000,8.922109670404755,37.9944958100799
20,15.602211116603993,3158273.3381327507,6.0,2062.0323919710463,5.789048910140991,1083220406.653414,777.1578706983605,235.5132158881901,1649.8842641667138,12300,7.457024477413705,52.2400719483693
20,19.61189558249953,2833083.8909595315,4.0,1563.1916639146596,22.554076671600345,1088370653.3897855,764.0798171489454,260.047081596788,1108.1092711202805,12600,9.178940391656147,39.113182446036824
20,17.22535259678373,2747123.63825813,5.0,1733.263170208439,87.40960955619812,994312207.0257968,890.0188880992093,223.89586881173943,1341.445399787895,12900,8.150192648544396,48.83090739368636
20,16.484827205696842,2838850.776933583,5.0,1706.893692613785,12.318246126174929,993412227.052334,742.303755272967,219.627481459581,1322.5456000595184,13200,7.73649264146297,46.58735889908525
20,19.342427482118666,2805091.4071973916,4.0,1485.566532577295,30.483618021011353,1062287963.1953956,697.2071312836117,250.0104912419448,1048.0481729038916,13500,8.912739549251766,37.36235369067748
20,18.536435699766397,2816314.12398677,4.0,1558.6895312063689,2.932654619216919,1062980989.1291184,826.0118019114948,247.66559127497945,1125.2747464751549,13800,8.793961908069559,39.95558367907546
20,19.529338589560307,3016819.5274202074,4.0,1637.0629953376006,2.8496100902557373,1145339837.5847316,803.5724356486629,281.8421348097572,1143.8392594205254,14100,9.34235980137568,37.915402264671236
21,18.00230984096312,4088224.947086665,7.0,2313.9795266056294,0.6248548030853271,1366779407.6725054,1175.1055294480675,325.1738711948061,1744.9252520147186,1800,7.953913383032659,42.6817328938365
21,17.434899339002758,3624609.1762269814,6.0,2109.5570996381584,0.4996860027313232,1218057129.361555,1168.6906364192637,283.947401077939,1612.6491477517654,2100,7.833876351146707,44.49166984205576
21,19.62491897186532,3508428.5570904366,6.0,1961.0531560394388,0.5925250053405762,1210497361.7930038,1222.488615545917,311.55515203662094,1415.831639975352,2400,8.88019085943696,40.355150943974486
21,18.447116814614077,3913596.263189601,7.0,2180.918065321842,0.6351289749145508,1295559630.051822,1202.1350813268195,326.40760046908173,1609.7047645009484,2700,8.34034934924682,41.1310890610119
21,18.304556476241956,4289060.467034086,8.0,2372.2947433671743,0.6070888042449951,1395644257.3511505,1021.9678953282762,344.3114380304587,1769.7497268138718,3000,8.027665748171474,41.261943971558544
21,17.851427735587734,3774766.090829477,6.0,2086.4985654081675,0.5360002517700195,1298714613.2484374,1113.3115088516042,311.9610094996433,1540.5667987837917,3300,8.264379884558414,40.812245360751966
21,17.716254800025673,4110193.508436302,7.0,2332.7770476427677,1.162332534790039,1356403142.6419084,1145.9676603717876,334.5212645127016,1747.36483474554,3600,8.138820321381125,42.51295787312735
21,18.80830003955047,3945103.5522969696,6.0,2126.792547303581,0.6276695728302002,1369843934.1063988,1034.6527563781544,334.5539918219266,1541.3230616152096,3900,8.480233468830956,39.069267540969875
21,18.69576838226483,3840632.158768304,6.0,2100.201926828391,0.6210639476776123,1305387194.1878395,1183.6834977574454,329.47757371033106,1523.616172835312,4200,8.578732877558235,39.670973679602206
21,20.791710901521583,3747788.1147687007,5.0,1949.846584793599,2.2424466609954834,1336997810.3363037,1055.254481743853,358.2809273020519,1322.854962015008,4500,9.559796774267845,35.29695173540112
21,18.68457464255691,3646469.262275354,6.0,2007.1391664736057,1.841750144958496,1238988310.821672,1024.637275126025,312.868062426567,1459.6200572271132,4800,8.58002741620098,40.02831101108274
21,17.01648863704966,3996656.698729715,7.0,2460.2535744493853,0.6677265167236328,1306906443.9006958,1216.2616570298944,307.79414150186483,1921.613826821122,5100,7.701290471100337,48.080532596954896
21,18.07961446385862,3688671.402006835,6.0,2025.7009694377864,1.4720299243927002,1222510202.4455829,1205.7442105801915,300.04576010512574,1500.620889253816,5400,8.134250178584212,40.68188043091607
21,19.632715845917524,3731724.572275492,6.0,1945.7924402948493,1.79436993598938,1285651879.3416176,1230.5359865375533,329.27488968337383,1369.561383348945,5700,8.82366539400286,36.700494820115516
21,18.920259645933008,3891006.895135193,6.0,2150.6637315111884,0.7891099452972412,1326596525.580469,1042.0688375359314,334.6754951278198,1564.981615037504,6000,8.601256799268445,40.220479100002436
21,18.75537313256318,3374201.0875302884,5.0,1812.2540892062948,1.4530572891235352,1199972515.2799804,1131.7977265171614,285.2513953469352,1313.0641473491582,6300,8.453894357426162,38.91481607903345
21,21.198178437549046,3206872.870125061,4.0,1658.6623290418506,2.012925148010254,1232651253.49158,1121.4665648653254,316.8674656393485,1104.144264172991,6600,9.880886410910058,34.430559267225696
21,18.58112847540809,4035654.6178834937,6.0,2188.757605284997,5.036278486251831,1348143655.5504868,1099.49637494568,340.4337093801219,1592.998613869784,6900,8.43565026282311,39.473115633102296
21,19.143772438724717,3369259.8187916223,5.0,1825.3987804032245,1.8270385265350344,1172005285.827283,1043.9280143435744,298.75013550137413,1302.5860432758195,7200,8.866936703282214,38.66089626008686
21,17.606409691743426,3590024.7712945994,6.0,2152.214237274172,2.7550997734069824,1230608908.9045534,1027.32981886449,291.2920810444162,1642.4530954464435,7500,8.113929557632922,45.75046692098891
21,19.324294947103823,3344280.369537453,5.0,1802.471251202853,4.628535509109497,1265252437.0231304,1203.0978877835685,303.6531805495971,1271.078185241058,7800,9.07977642411588,38.007524632776544
21,18.11044397207116,4055016.686683683,6.0,2250.8581529344647,1.7310495376586914,1337482394.7466671,1164.8750444204206,340.8899463919505,1654.300746748551,8100,8.406622530343784,40.79639800697069
21,20.401620931307377,3371305.463121719,5.0,1741.4358565922375,20.306084394454956,1212466680.5541923,1202.0545733812392,312.96439890722877,1193.748158504587,8400,9.28318131746608,35.40907733110648
21,18.82097691974353,3415285.895715843,5.0,1870.0997418213424,3.3598201274871826,1278163144.787492,1158.7421646238129,302.09163504302876,1341.4393804960423,8700,8.845281017966153,39.277513551025194
21,20.601200581144052,3414856.7801363855,5.0,1847.28837456049,3.023181676864624,1246289731.3346946,1113.2235863158442,320.1951652965949,1286.946835291449,9000,9.37653277757103,37.68670015027833
21,19.862729069102183,3521713.9953845763,5.0,1937.3375697120748,3.2377641201019287,1257629104.35589,1226.107606092583,322.98182017101203,1372.1193844128038,9300,9.171154176469177,38.96169269313326
21,16.658240404834253,3393142.279452683,6.0,2077.25310513253,2.7065749168395996,1198603451.2748764,1277.5232800430467,268.56945997116236,1607.256550182996,9600,7.915066267556657,47.36779120391757
21,17.942497274541182,3408703.1091221357,5.0,1868.344214554548,2.7569291591644287,1182387290.1011765,1009.3936182447808,271.70490137200926,1392.8606371535316,9900,7.970917169198202,40.861893587213686
21,17.590723998624195,3079614.4752019476,5.0,1837.5341510192509,5.178775310516357,1136802400.295405,1191.771820389152,262.19731259200506,1378.688853983242,10200,8.513965455848538,44.76822878593704
21,18.86727138747364,3292322.560006794,5.0,1804.517467976235,8.217793226242065,1196951414.4843972,1154.7182462282242,287.374698173153,1301.611746173217,10500,8.72863132136603,39.53475768092817
21,16.278377608832585,3605308.840608096,6.0,2086.3828954112305,1.6341967582702637,1222813900.5578,1161.5688678978297,266.2619979577668,1620.4243989851384,10800,7.385275706723013,44.94550871020044
21,17.367566968567072,3138027.8169349246,5.0,1769.1708472040664,2.883136510848999,1153196567.6416693,1158.790128601884,250.8059446349105,1330.2604440929729,11100,7.99247040709428,42.39160777715182
21,19.18675129667259,3165879.10292588,5.0,1719.1398676467666,20.19270610809326,1175172200.0226982,1185.8955999446514,277.1172101974194,1234.1847498012826,11400,8.753246766160778,38.98395073458929
21,19.138237598567866,2937182.5871122554,4.0,1594.0490609982887,9.704484224319458,1125208940.6732924,1101.108547081611,258.6499708585812,1141.4116119957716,11700,8.806056933385186,38.860764632203924
21,18.04890093354905,3174116.0438588248,5.0,1730.061573972148,119.89100337028503,1144383890.27922,1154.863312105137,260.9093643450377,1273.470186368332,12000,8.21990629012561,40.120467203213956
21,21.988759551063232,3321181.5559389023,4.0,1683.0216161940216,9.974712133407593,1295760915.237195,1224.22750964907,332.15657342287636,1101.747612703988,12300,10.001156751846867,33.173362977818975
21,18.611184660980868,3966029.5515766153,6.0,2319.8345198180023,12.24692416191101,1347202370.8752148,1155.6400413479307,350.2869084608594,1706.8324300114982,12600,8.83218099879286,43.03630136424428
21,18.62693519736013,3103558.618949525,5.0,1744.1140293847627,240.33547973632812,1141215658.275562,1159.2880932355863,269.6458412146311,1272.2338072591583,12900,8.688279305189965,40.99274295936375
21,19.617385368436413,3558339.076017134,5.0,1949.6863912652584,8.405682563781738,1240529552.8098009,1227.9388582487636,322.2088762859824,1385.8208577647897,13200,9.055035773786695,38.945722376630435
22,18.219408000954893,4579897.923129774,8.0,2463.2796655210723,0.6698150634765625,1486272991.8889062,1067.4114851710194,364.5269542594657,1825.3574955670072,1800,7.95928119748045,39.85585544054242
22,19.206409580498832,4689191.314265043,7.0,2595.5429217711485,0.561866283416748,1523446358.3866994,982.9395553422556,394.65781949054866,1904.891737662688,2100,8.416330088515595,40.62303305620726
22,18.67257888848982,4110802.868083949,7.0,2169.8366733405783,0.6001214981079102,1402328213.139745,1047.172792982134,336.24077090402943,1581.4153242585269,2400,8.179442841070891,38.46974362445229
22,19.063678289186026,4129885.2713752696,7.0,2489.5056684813744,0.5243735313415527,1359168988.1819775,969.8034332310406,355.0819730126072,1868.112215709312,2700,8.597865308116983,45.23399787053219
22,19.938570930994736,4426576.165482215,6.0,2315.9844135953663,0.5774767398834229,1509716233.7996662,880.170655145915,399.32953477294535,1617.1577277427118,3000,9.021182960475365,36.53292448355612
22,20.046700039351688,4292564.012804919,7.0,2197.9762079231577,0.8445127010345459,1433725115.4481995,971.1283395890578,377.2231900784757,1537.8356252858252,3300,8.787829114561863,35.82557233155731
22,17.42485022966316,4472371.835899359,8.0,2530.335331924394,0.8915410041809082,1420913278.5361311,979.1143761785924,342.72241752743906,1930.5711012513748,3600,7.66310204300176,43.16660537379384
22,19.44105670987672,4368475.063554625,6.0,2307.7821419957054,0.5951828956604004,1463170752.5300703,854.9928858031958,392.10143896153295,1621.604623813023,3900,8.97570509747812,37.12061074450828
22,19.214213018011275,3987642.059074494,7.0,2186.3886278206137,1.0766258239746094,1348697061.265967,1095.3860379530006,348.3944117909491,1576.6984071864529,4200,8.736852672072809,39.53961724318843
22,21.038863348292157,4140163.58941992,6.0,2092.5078751209808,1.0860066413879397,1473168927.4480772,805.2708908763104,389.7302963122006,1410.4798565746296,4500,9.4134033087037,34.06821556952663
22,18.871479996355948,4104455.412256701,6.0,2202.8226259143903,0.868267297744751,1426851435.721876,930.5191243543532,351.9995497369255,1586.8234138747707,4800,8.576035414729722,38.66099773276152
22,18.641206448544857,4191128.718161092,7.0,2320.0812152801973,2.7751660346984863,1414020483.1959772,1023.8822634127328,359.006351738036,1691.8200997386343,5100,8.56586318101808,40.36669387908803
22,20.397047275571712,4093846.4750599815,6.0,2106.9147224484914,1.0237507820129397,1394827463.2176845,768.9272224176417,376.06382836550466,1448.8030228088585,5400,9.186075507631115,35.38977418022573
22,19.274128500985107,4067886.3758031335,6.0,2139.6285623028043,1.5654947757720947,1390972284.7784562,883.9736707671993,360.37012801678776,1508.980838273426,5700,8.858903487579319,37.094960352119074
22,21.183244840055032,3681149.003138613,5.0,1949.6109246959256,3.3199498653411865,1273825722.090568,796.7677998991155,358.6910425321509,1321.9016002646615,6000,9.74399683974554,35.9100269817273
22,20.087055308971987,3810793.556108153,6.0,2036.722606553608,3.261482954025269,1291210856.3957102,1037.4467713032377,347.787904405672,1428.093773843682,6300,9.126390587289047,37.47497083788896
22,17.08781101509642,3694947.941980551,6.0,2166.981217122215,1.5607562065124512,1311619481.335371,877.8419861358886,296.7890869957735,1647.6003148796117,6600,8.032294139350983,44.59062321718318
22,17.709694565129535,3579344.9940913916,6.0,2008.173039023296,1.2034447193145752,1216812181.522195,887.071284471844,285.51861420146867,1508.515464170726,6900,7.976839747852997,42.145014427525425
22,20.51676288049465,3758403.89931188,5.0,1947.8443447089792,3.4359331130981445,1387246330.9189456,828.6001604571259,356.3797242944927,1324.1798271936173,7200,9.482209305916845,35.23250461282405
22,19.284176858654835,3826975.5007578023,6.0,2067.6778583517444,4.283550262451172,1330020339.759483,854.758280270778,337.445991532598,1477.147373169698,7500,8.817563411779833,38.59829708544513
22,19.419584631018367,3533710.4668242596,5.0,1908.2794348660896,2.5973806381225586,1269028113.8926492,945.7891112631296,312.8855770464417,1360.7296750348164,7800,8.854307108177755,38.50710712747505
22,18.56772324272126,3856811.659793486,6.0,2130.4032522469633,2.713331460952759,1332155448.6056397,984.276798190234,326.2947710212207,1559.3874029598269,8100,8.460220508633608,40.43203403516273
22,18.754718157653215,4070482.1395283057,6.0,2180.0846914933836,4.517695426940918,1406080270.3403926,903.3575537934682,341.7332200724669,1582.0515563665667,8400,8.395399079482695,38.866441422339655
22,17.88937712575644,3872345.088814636,6.0,2206.801789938616,3.4367780685424805,1339076815.6974082,912.23013838518,321.0118476749875,1645.0310565073878,8700,8.289856412906952,42.48152008092203
22,20.082883817888582,3579880.8980903835,5.0,1882.9295841626397,139.5222237110138,1341336634.0700696,855.299254393084,332.95895069456066,1300.2514204471584,9000,9.300838775730528,36.32108043428908
22,19.588246963230883,3346019.84889764,5.0,1811.964731789207,25.761589288711548,1202400044.7986994,868.8831828289871,306.3349050151593,1275.8786480126782,9300,9.155202863368626,38.13123369345886
22,21.311677326823823,3665995.352483384,5.0,1997.8401622125064,15.887357473373411,1238998206.908779,977.6514768668412,356.78455861034627,1373.4671846444005,9600,9.732269801396683,37.465055260203734
22,18.46935257022071,3959455.4938921663,6.0,2265.5760909178593,10.61246371269226,1364809567.8765466,930.842175631818,344.44306905778365,1662.800720066738,9900,8.699253460207334,41.99569164577718
22,20.031389646506685,3276005.223836074,4.0,1882.80227990962,11.036065101623535,1201583756.4727323,878.3563667995847,302.68331476262006,1353.106479075035,10200,9.239402689602239,41.30355071566706
22,17.156177697128932,3606949.348207902,6.0,2119.324734263184,2.2829372882843018,1224556116.1027071,885.2291879535975,280.70786943419097,1628.0859627533496,10500,7.782417836659101,45.13747784016588
22,18.35269693429405,3514168.51704705,5.0,1953.547101639971,7.514951229095459,1319752881.4646585,886.9152431965394,307.9331164465976,1414.6641478584254,10800,8.762616674551317,40.2560133640707
22,18.960013765956155,3411015.642665214,5.0,1866.836216088074,11.60853672027588,1235494986.486092,832.7958035196637,311.01874663759423,1322.553409472284,11100,9.118068611218042,38.77300921548693
22,18.468052755106456,3666859.6307250294,6.0,2130.19080023745,5.408367872238159,1250128826.1741507,834.2436556550679,312.5170384061041,1583.285983026767,11400,8.522743433849735,43.178254486761254
22,18.586322698254293,3751997.505678873,6.0,2099.2280858314653,65.22079658508301,1313828748.721938,806.608074432446,332.6504427191463,1517.089811072959,11700,8.865955859929544,40.4341902886863
22,19.22579209883234,3725471.6960844207,5.0,1986.3455019990497,4.152493000030518,1351599463.4649806,975.2297159457116,326.747727774495,1414.5369783936835,12000,8.770640456560612,37.96933902035555
22,20.037045993232457,3806042.715108664,5.0,1983.0551488796305,15.147939682006836,1392104049.3681853,873.33995505508,338.12901516162214,1391.3293723467918,12300,8.88400473855345,36.55580024952686
22,18.9183746783199,3561218.91618131,5.0,1968.6495981869,3.698820590972901,1301484855.1699286,878.0988698180458,317.0465339925668,1413.818163699908,12600,8.902753283489108,39.70040025553787
23,18.894394736780356,4906256.141935275,9.0,2645.2272501521957,0.8024792671203613,1572108742.9410264,1191.712292759262,413.17274490974887,1922.1749465601351,1800,8.421344767922628,39.17803903735716
23,18.95435485979167,4928048.538881474,9.0,2716.80691400896,0.557478666305542,1564132686.6699405,1218.5708929533887,414.05330979950384,1992.2136218598284,2100,8.401973043339424,40.426014600741006
23,17.895036090121668,4945626.514964001,9.0,2741.49597306395,0.5787742137908936,1602439285.5009556,1309.8955508775396,407.98007955304007,2027.530833846129,2400,8.249310341543445,40.996440546236585
23,16.779280596089208,5019987.45819178,10.0,3142.7287179870245,0.5624876022338867,1558340168.3326426,1347.6791569058348,379.83502949842983,2478.017416364772,2700,7.56645375435356,49.36302006733228
23,18.707470702445505,4179365.6026437194,6.0,2239.7589180158684,0.6338515281677246,1435175547.84092,1168.7177951096714,353.1151262591823,1621.8074470622996,3000,8.449012597409858,38.80511066168515
23,17.562995465056925,4621908.400297138,8.0,2693.317242078353,0.6115365028381348,1515131159.9635715,1233.9630823894015,367.6400167273729,2049.9472128054504,3300,7.954290411807765,44.35283080628905
23,18.77240345388522,5035032.493722949,8.0,2730.1309481013886,0.6501998901367188,1644610559.1040998,1288.2934931182022,436.6025433625435,1966.0764972169377,3600,8.671295446590367,39.04794059756311
23,17.075178714467555,4741889.487241073,8.0,2767.738598934454,0.6578691005706787,1527212064.1280673,1188.222906640994,367.6797422322162,2124.2990500280757,3900,7.753865694709383,44.79857777672579
23,18.311649436577717,4208618.626105993,7.0,2396.9726643520585,0.970921754837036,1427812034.1188736,1174.901682087836,350.7854481013339,1783.098130174724,4200,8.334930751991102,42.367776427025134
23,21.431799542027747,4863920.066539533,6.0,2423.920127976503,0.7952909469604492,1700439345.244525,1153.6418267660272,462.18245298867095,1615.1008352463286,4500,9.50226250978449,33.20574378590482
23,20.858796598072583,3999354.9709508666,5.0,2046.9215402409932,0.9129722118377686,1465821685.221535,1299.101740941729,375.2464716564885,1390.2402148421384,4800,9.382674815865913,34.76161093326511
23,18.074807845243757,4021929.241009761,6.0,2173.682586447988,0.7205038070678711,1371448393.6214013,1214.7909549718393,324.7638831329625,1605.3457909653036,5100,8.074828363997424,39.9148193507815
23,17.650303987632224,3971842.8646606486,6.0,2209.6218407806455,0.9563617706298828,1372619948.4048855,1324.4118390936774,319.5755354998234,1650.3646536559545,5400,8.04602665284765,41.55160991740192
23,17.783781918884205,3852204.9160320815,6.0,2100.4838366671493,1.2354204654693604,1324214101.4087937,1222.8575871819742,316.73099431667254,1546.2045966129724,5700,8.222070248612777,40.138171003779895
23,17.978739279643957,4418477.817971577,7.0,2563.8872782605613,0.9269781112670898,1471925868.920895,1188.222906640994,360.576730376926,1932.8780001009409,6000,8.160654986437356,43.74533673653886
23,19.937547336178532,4286910.904076249,6.0,2337.482318133782,2.6305673122406006,1503223107.044559,1113.2544572480444,393.4960672423584,1648.864200459655,6300,9.179012021644747,38.46275878726141
23,19.168511391218807,3999054.6887243153,6.0,2165.1117339933044,1.8205366134643557,1398043907.2332094,1088.575433745441,345.61181779693925,1560.2910528486605,6600,8.642337869782626,39.016497004855616
23,21.17399553184822,4226211.822943097,5.0,2150.1324410407597,1.9194865226745603,1583904161.6058724,1079.332292062327,406.3010891777198,1439.1055349797502,6900,9.613836366932864,34.051902632215196
23,21.21196748162234,3930125.680695178,5.0,2016.076396997758,2.659184217453003,1438648116.901937,1069.2350488238412,384.17129797926583,1343.7766255340428,7200,9.775038489642192,34.19169600948613
23,19.755449600789134,4045789.566429363,6.0,2212.3626142350276,3.3691201210021973,1414324080.1491764,1210.396130006193,369.3705366401024,1565.964175114848,7500,9.12975157445207,38.70602139341863
23,18.90598406370469,4121731.5327308383,6.0,2191.96212328187,8.179125308990479,1468016838.423902,880.1506741353763,355.0646659019967,1570.5989579533757,7800,8.614453976015024,38.10531922036128
23,17.228308890102493,4370023.841880913,7.0,2512.0544280275253,2.7436838150024414,1447943273.9032547,1220.151220886471,348.54838754141775,1902.094749830044,8100,7.975892126744054,43.52595817901439
23,20.57734798291046,3973009.741787435,5.0,2018.636288526609,2.879107713699341,1458560649.7260408,1434.764531509079,366.0157097289491,1378.1087965009478,8400,9.212555053144186,34.686771139930414
23,20.178794172966477,3961244.5285179466,6.0,2107.7552069090225,7.929210186004639,1408065724.7910416,1024.4391805757762,359.7955517891661,1478.1129912779818,8700,9.082891732608575,37.31435867280328
23,19.57742296346865,3983034.057850181,5.0,2088.363045853601,4.859104633331299,1428914663.3214111,1135.6182252763483,363.1329129853377,1452.8804481292598,9000,9.116992416111463,36.47672671203428
23,18.910396999791335,4041999.1084435303,6.0,2207.279858287875,26.609619855880737,1418962975.2453086,1148.7063148563554,350.567829373352,1593.7861568845087,9300,8.673129804532458,39.430640980478465
23,16.80446032209956,4309805.696456799,7.0,2466.9180065284595,3.2831807136535645,1441929603.2480316,1322.678403367693,326.90642823076297,1894.8317571246243,9600,7.5851778770333205,43.96559591265132
23,17.91306545994462,3814492.646179363,6.0,2216.0583265736022,3.2465884685516357,1368078130.9273312,1222.857587181974,321.77217595437475,1652.9570186534463,9900,8.435517008445807,43.33360087373784
23,19.130921975388368,3629072.636545657,5.0,1917.6079510542615,7.043523550033569,1335755255.2918627,991.6503339560796,319.1150326636158,1359.156643892934,10200,8.793294172457411,37.45189970037775
23,18.891462730577423,4068577.890835505,6.0,2284.287117069129,46.03070402145386,1423683477.069723,1269.980146550345,357.43650416107846,1658.773234787242,10500,8.78529338140991,40.77034480582609
23,18.84211200852125,4032381.136309026,6.0,2196.0001406347064,4.703936576843262,1439673116.0926151,1228.5923236587355,353.1402393934293,1578.0047216962053,10800,8.757610638876027,39.133322678436244
23,20.642271114822165,3228025.4715386503,4.0,1860.6814860634763,68.0603575706482,1184163234.3037925,1197.061553408381,306.5307471016281,1324.252678635627,11100,9.495920952430374,41.0236130511206
23,16.835998811721876,4119537.724256981,7.0,2451.6151063867715,2.409109592437744,1368652611.50484,1264.662064613135,322.2565341770407,1887.66617157695,11400,7.822638260586977,45.822281477405774
23,19.268424737866024,3682592.1237673447,5.0,1966.9253765024137,4.18683123588562,1304855080.2028604,1201.7329672827511,325.06559986711767,1398.0605767349575,11700,8.827086708005309,37.96403537909926
23,19.512362180856403,3731831.501054724,5.0,1978.425197316369,35.31137990951538,1390731138.9373446,1250.3924508580833,340.30032738162964,1382.8996243985168,12000,9.11885564194018,37.05686132955545
23,21.189623284296548,3707294.755345512,5.0,1872.8490538832596,217.0214991569519,1401089553.0761735,1148.0077682159365,353.0420603079601,1255.025448344329,12300,9.522902375078546,33.852863912013476
23,18.69698964349751,3694498.809017598,5.0,1983.780573799607,357.65899109840393,1307233064.6163104,1126.602252364088,328.5142766176993,1408.8805897186332,12600,8.891984910533894,38.13455254823232
23,18.247772628016797,3850415.25617135,6.0,2148.224677783222,8.047245740890503,1355807602.425326,1273.6136129097354,313.9933108698379,1598.7363837610055,12900,8.154790846690554,41.521141939134765
24,18.89809315518315,4918059.04165111,9.0,2648.0719271039284,0.8957991600036621,1588821409.7481794,1234.9695256511866,415.21260769631175,1921.4498636353828,1800,8.442611285872545,39.069271990486435
24,18.777515354005132,4472594.233566637,8.0,2543.2618930818453,0.6201224327087402,1500802469.0426168,1209.619344656788,374.2417360303254,1888.3388550287757,2100,8.367442170846987,42.22021396121449
24,17.084025637506134,4765237.34162649,9.0,2786.932020550093,0.7829234600067139,1527122765.4885151,1340.4109632878208,364.6784998702473,2148.7446457771603,2400,7.652892683531558,45.09208024135357
24,17.296463267656293,4630489.564476084,8.0,2790.0907308033547,0.619781494140625,1548377382.1192646,1256.8730884990484,364.272438292686,2152.613963791154,2700,7.866823436711525,46.487826693433256
24,17.834373184437943,4550861.58309507,8.0,2731.27964617286,0.6485006809234619,1509889161.1588545,1267.1883917599448,373.79046217751414,2077.14633736221,3000,8.213619670745882,45.64292495904763
24,18.68916151767818,4540399.1851725485,7.0,2456.2981673347,0.7328872680664062,1556293796.5475743,1283.3257381485396,389.05055527140297,1775.4596956097448,3300,8.568642081998302,39.10360352032069
24,18.294920427449444,4254053.846467217,7.0,2347.8214753027687,0.8356060981750488,1483615693.4668355,1289.452669357583,356.4582361823068,1724.0195619837318,3600,8.379260090427108,40.526510105541924
24,18.084146937285624,4612973.938110907,7.0,2557.869990613927,0.7044463157653809,1596070581.7550411,1257.8573063620872,377.9775450596059,1896.4092867596164,3900,8.193793204355156,41.1103403618237
24,18.766426160063197,4303293.488851487,7.0,2430.5122081109444,0.7629814147949219,1434050245.0899315,1162.3212073796394,360.1998333038064,1800.1624998292832,4200,8.37032924286883,41.83220374099401
24,17.870063188504865,4645932.761166573,7.0,2564.766093432606,0.7679469585418701,1534324473.719398,1196.2540210618831,379.5579621600869,1900.5396596524536,4500,8.169682637954958,40.90760149475854
