customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,eff
8,13.220567126377146,1614108.8771015122,3,3420.3062801639944,2.564197063446045,501253515.065305,371.458876039109,1464.8397309814634,856.8367509464335,0.02
8,13.220567126377146,1614108.8771015122,3,2565.8164370918103,2.7180254459381104,501253515.0653049,371.458876039109,976.5598206543091,856.8367509467694,0.03
8,13.220567126377146,1614108.8771015122,3,2138.5715155551816,2.596691608428955,501253515.0653049,371.458876039109,732.4198654907317,856.8367509464008,0.04
8,13.736770096490396,1571021.4940039425,3,1873.2179617008128,3.5743846893310547,493250875.44175553,388.23093069713343,610.9519681967538,804.0520173564937,0.05
8,14.725813611047318,1571021.4940039425,3,1688.9704355657677,7.666990518569946,493250875.44175506,388.23093069713343,535.6612371412314,751.5632705686127,0.06
8,17.79682100619597,1479267.0674577274,2,1545.5629898083816,7.497647762298584,501379152.2963493,356.62653410242024,546.901786107422,588.4848641203932,0.07
8,17.79682100619597,1479267.0674577274,2,1425.928224097392,4.609556436538696,501379152.2963547,356.62653410242024,478.53906284399596,588.4848641203993,0.08
8,17.79682100619597,1479267.0674577274,2,1332.8789618777264,4.796510457992554,501379152.2963552,356.62653410242024,425.36805586132994,588.4848641203989,0.09
8,17.79682100619597,1479267.0674577274,2,1258.4395521019687,7.048675060272217,501379152.2963554,356.62653410242024,382.83125027519696,588.4848641203739,0.1
8,17.79682100619597,1479267.0674577274,2,1197.5345804673034,8.668144226074219,501379152.29635555,356.62653410242024,348.02840934108826,588.4848641203988,0.11
8,17.79682100619597,1479267.0674577274,2,1146.7804374381783,8.990978479385376,501379152.2963564,356.62653410242024,319.0260418959977,588.4848641201824,0.12
8,17.79682100619597,1479267.0674577274,2,1103.8346241060192,8.523437261581421,501379152.2963581,356.62653410242024,294.4855771347674,588.4848641201762,0.13
8,17.79682100619597,1479267.0674577274,2,1067.0239269643992,8.835025310516357,501379152.2963551,356.62653410242024,273.45089305371204,588.4848641204031,0.14
8,17.79682100619597,1479267.0674577274,2,1035.1213227738415,9.593305349349976,501379152.29635555,356.62653410242024,255.22083351679802,588.4848641194449,0.15
8,17.79682100619597,1479267.0674577274,2,1007.2065441088989,9.935746192932129,501379152.29635555,356.62653410242024,239.26953142199815,588.4848641204022,0.16
8,18.750000000000004,1479267.0674577274,2,980.9160545416032,11.776079416275024,501379152.2963547,356.62653410242024,240.7459371178361,559.61066458539,0.17
8,18.750000000000004,1479267.0674577274,2,957.5101995442583,11.89721131324768,501379152.2963493,356.62653410242024,227.37116283351108,559.6106645856139,0.18
8,18.750000000000004,1479267.0674577274,2,936.5681187567445,11.5937819480896,501379152.2963556,356.62653410242024,215.40425952648502,559.6106645853957,0.19
8,18.750000000000004,1479267.0674577274,2,917.720246068555,11.366082191467285,501379152.35868084,356.62653410242024,204.63404655839435,559.6106645913649,0.2
8,20.138888888888893,1479267.0674577274,2,898.925508187956,11.32063102722168,501379152.2963553,356.62653410242024,215.13993682043628,522.4306187521926,0.21
8,20.138888888888893,1479267.0674577274,2,881.812104122702,11.121320724487305,501379152.2963557,356.62653410242024,205.36084878314375,522.4306187522004,0.22
8,20.138888888888893,1479267.0674577274,2,866.1868221639482,11.250277996063232,501379152.34849876,356.62653410242024,196.4321162333448,522.4306187555949,0.23
8,20.138888888888893,1479267.0674577274,2,851.8636470082699,12.364259719848633,501379152.29635555,356.62653410242024,188.24744471788173,522.4306187519769,0.24
8,21.527777777777782,1479267.0674577274,2,838.1980359803711,15.311035871505737,501379152.29635555,356.62653410242024,198.9428787388499,490.04799818738377,0.25
8,21.527777777777782,1479267.0674577274,2,824.8076499239373,16.002115726470947,501379152.35066813,356.62653410242024,191.29122956210574,490.0479981902523,0.26
8,21.527777777777782,1479267.0674577274,2,812.4091443045934,13.194849729537964,501379152.352956,356.62653410242024,184.20636920817756,490.04799819028267,0.27
8,21.527777777777782,1479267.0674577274,2,800.8962462294776,16.963557720184326,501379152.35517555,356.62653410242024,177.62757030809493,490.0479981903115,0.28
8,21.527777777777782,1479267.0674577274,2,790.1773411250481,13.273385763168335,501379152.35732615,356.62653410242024,171.50248167697728,490.0479981903378,0.29
8,22.916666666666668,1479267.0674577274,2,780.0660914055435,12.062273502349854,501379152.35384905,356.62653410242024,181.98602722937923,461.59054375412984,0.3
8,22.916666666666668,1479267.0674577274,2,769.7926866429211,14.612535238265991,501379152.35586345,356.62653410242024,176.11551022215164,461.59054375415576,0.31
8,22.916666666666668,1479267.0674577274,2,760.1613696780591,19.094514846801758,501379152.3583603,356.62653410242024,170.61190052791554,461.5905437542069,0.32
8,22.916666666666668,1479267.0674577274,2,751.1137688926785,20.684316396713257,501379152.359747,356.62653410242024,165.4418429362715,461.59054375420345,0.33
8,22.916666666666668,1479267.0674577274,2,742.5983799183277,16.517261505126953,501379152.36176157,356.62653410242024,160.57590637947894,461.59054375423966,0.34
8,22.916666666666668,1479267.0674577274,2,734.569584599646,13.375662326812744,501379152.36371833,356.62653410242024,155.98802334021295,461.5905437542733,0.35000000000000003
8,24.305555555555557,1479267.0674577274,2,726.883679041829,13.098404169082642,501379152.35926396,356.62653410242024,165.999033838057,436.3853698252293,0.36
8,24.305555555555557,1479267.0674577274,2,719.0323733875884,13.495349884033203,501379152.36111456,356.62653410242024,161.5125734641876,436.3853698252601,0.37
8,24.305555555555557,1479267.0674577274,2,711.5942943467232,17.848260402679443,501379152.36292017,356.62653410242024,157.2622425836766,436.3853698252892,0.38
8,24.305555555555557,1479267.0674577274,2,704.5376552566728,22.01791286468506,501379152.36473477,356.62653410242024,153.22987738934626,436.38536982531684,0.39
8,24.305555555555557,1479267.0674577274,2,697.8338481212165,17.826412677764893,501379152.3671253,356.62653410242024,149.3991304547705,436.38536982536823,0.4
8,24.305555555555557,1479267.0674577274,2,691.4570559677857,17.99411153793335,501379152.3682447,356.62653410242024,145.75524922423847,436.3853698253684,0.41000000000000003
8,24.305555555555557,1479267.0674577274,2,685.3839205836537,13.664214372634888,501379152.36993057,356.62653410242024,142.284886147577,436.38536982539387,0.42
8,24.305555555555557,1479267.0674577274,2,679.593256612732,17.539844751358032,501379152.37157476,356.62653410242024,138.9759353070367,436.3853698254178,0.43
8,24.305555555555557,1479267.0674577274,2,674.0658046404836,18.43578815460205,501379152.3731776,356.62653410242024,135.81739132288212,436.38536982543997,0.44
8,24.305555555555557,1479267.0674577274,2,668.78401720033,14.068114995956421,501379152.3747379,356.62653410242024,132.79922707135407,436.38536982546043,0.45
8,24.305555555555557,1479267.0674577274,2,663.7318726923488,17.180184602737427,501379152.3762331,356.62653410242024,129.9122873524975,436.38536982547816,0.46
8,24.305555555555557,1479267.0674577274,2,658.8947130570423,13.885838508605957,501379152.37768775,356.62653410242024,127.14819613231336,436.38536982549397,0.47000000000000003
8,24.305555555555557,1479267.0674577274,2,654.2591017398689,14.428016901016235,501379152.3791036,356.62653410242024,124.4992753796348,436.38536982550806,0.48
8,24.305555555555557,1479267.0674577274,2,649.8126990478816,12.716724872589111,501379152.3804812,356.62653410242024,121.95847384134919,436.3853698255204,0.49
8,24.305555555555557,1479267.0674577274,2,645.5441524635687,14.932522773742676,501379152.3818221,356.62653410242024,119.51930436459305,436.3853698255309,0.5
8,24.305555555555557,1479267.0674577274,2,641.442999862792,13.736630916595459,501379152.3837397,356.62653410242024,117.1757885928376,436.38536982532617,0.51
8,24.305555555555557,1479267.0674577274,2,637.499583900812,12.885252952575684,501379152.38439804,356.62653410242024,114.92240804300882,436.3853698255466,0.52
8,24.305555555555557,1479267.0674577274,2,633.7049760881844,15.439711332321167,501379152.3856355,356.62653410242024,112.75406072150429,436.38536982555183,0.53
8,24.305555555555557,1479267.0674577274,2,630.0509093053744,14.729419231414795,501379152.3865964,356.62653410242024,110.66602256004197,436.3853698253009,0.54
8,24.305555555555557,1479267.0674577274,2,626.5297176788393,14.436326265335083,501379152.38801455,356.62653410242024,108.65391305901841,436.3853698255571,0.55
8,24.305555555555557,1479267.0674577274,2,623.1342828970933,15.328721523284912,501379152.4027633,356.62653410242024,106.7136646122318,436.3853698256876,0.56
8,24.305555555555557,1479267.0674577274,2,619.8579861766646,14.77120304107666,501379152.404735,356.62653410242024,104.84149505772265,436.38536982564995,0.5700000000000001
8,24.305555555555557,1479267.0674577274,2,616.6946652050026,14.380990266799927,501379152.4047739,356.62653410242024,103.03388307397061,436.38536982555405,0.58
8,24.305555555555557,1479267.0674577274,2,613.6385754529149,15.053280353546143,501379152.4066733,356.62653410242024,101.28754607280192,436.3853698255116,0.59
8,24.305555555555557,1479267.0674577274,2,610.6843553590235,19.503906726837158,501379152.4066302,356.62653410242024,99.59942030491999,436.3853698254135,0.6
8,24.305555555555557,1479267.0674577274,2,607.8269949404335,18.973623991012573,501379152.40751004,356.62653410242024,97.96664292291021,436.3853698253406,0.61
8,24.305555555555557,1479267.0674577274,2,605.061807438741,17.36913561820984,501379152.4095855,356.62653410242024,96.38653577908076,436.3853698253496,0.62
8,24.305555555555557,1479267.0674577274,2,602.3844036673592,14.319799661636353,501379152.41262996,356.62653410242024,94.85659076684205,436.38536982538557,0.63
8,24.305555555555557,1479267.0674577274,2,599.7906687636336,14.979651927947998,501379152.41361576,356.62653410242024,93.37445653615086,436.38536982536954,0.64
8,24.305555555555557,1479267.0674577274,2,597.2767410869212,17.39757513999939,501379152.4045357,356.62653410242024,91.93792643522562,436.38536982527637,0.65
8,24.305555555555557,1479267.0674577274,2,594.8389930376275,16.62635827064514,501379152.40621895,356.62653410242024,90.54492754991077,436.38536982528365,0.66
8,24.305555555555557,1479267.0674577274,2,592.4740135868176,16.361135005950928,501379152.4078641,356.62653410242024,89.19351072087251,436.38536982529064,0.67
8,24.305555555555557,1479267.0674577274,2,590.178592355241,14.904186010360718,501379152.41048324,356.62653410242024,87.88184144566732,436.3853698253232,0.68
8,24.305555555555557,1479267.0674577274,2,587.9497050723078,20.644174337387085,501379152.4120283,356.62653410242024,86.60819156970233,436.38536982532867,0.6900000000000001
8,24.305555555555557,1479267.0674577274,2,585.7845002823026,15.479206800460815,501379152.40192485,356.62653410242024,85.37093168975382,436.38536982523345,0.7000000000000001
8,24.305555555555557,1479267.0674577274,2,583.6802871772803,13.927932500839233,501379152.4023383,356.62653410242024,84.1685242011811,436.3853698252134,0.71
8,24.305555555555557,1479267.0674577274,2,581.6345244364029,14.950953722000122,501379152.40405154,356.62653410242024,82.99951692067204,436.3853698252268,0.72
8,24.305555555555557,1479267.0674577274,2,579.6448099897909,18.049304962158203,501379152.40562624,356.62653410242024,81.8625372368842,436.38536982524363,0.73
8,24.305555555555557,1479267.0674577274,2,577.7088716092824,16.193098068237305,501379152.40691346,356.62653410242024,80.75628673372901,436.3853698252566,0.74
8,24.305555555555557,1479267.0674577274,2,575.8245582526738,18.573631525039673,501379152.41463995,356.62653410242024,79.67953624421814,436.38536982529206,0.75
8,24.305555555555557,1479267.0674577274,2,573.9898320893353,17.94243574142456,501379152.417146,356.62653410242024,78.63112129372344,436.38536982531934,0.76
8,24.305555555555557,1479267.0674577274,2,572.2027611508577,15.970434427261353,501379152.4177177,356.62653410242024,77.60993790031809,436.38536982530104,0.77
8,24.305555555555557,1479267.0674577274,2,570.4615125442109,15.767736911773682,501379152.4191875,356.62653410242024,76.61493869651764,436.385369825305,0.78
8,24.305555555555557,1479267.0674577274,2,568.7643461807675,16.45560598373413,501379152.4206135,356.62653410242024,75.6451293459765,436.38536982530866,0.79
8,24.305555555555557,1479267.0674577274,2,567.1096089764078,16.77520513534546,501379152.4219995,356.62653410242024,74.69956522919757,436.38536982531207,0.8
8,24.305555555555557,1479267.0674577274,2,565.4957294809728,14.803487300872803,501379152.4256475,356.62653410242024,73.7773483746351,436.38536982536147,0.81
8,24.305555555555557,1479267.0674577274,2,563.921212898861,14.584430694580078,501379152.4115131,356.62653410242024,72.8776246135134,436.3853698252125,0.8200000000000001
8,24.305555555555557,1479267.0674577274,2,562.3846364765463,17.342346906661987,501379152.41517836,356.62653410242024,71.99958094358774,436.38536982526784,0.8300000000000001
8,24.305555555555557,1479267.0674577274,2,560.8846452069852,14.518778085708618,501379152.41682255,356.62653410242024,71.14244307526343,436.3853698252742,0.84
8,24.305555555555557,1479267.0674577274,2,559.4199478493091,15.552617311477661,501379152.41865283,356.62653410242024,70.3054731567878,436.3853698249305,0.85
8,24.305555555555557,1479267.0674577274,2,557.9893132217976,15.591370820999146,501379152.4232754,356.62653410242024,69.48796765510671,436.38536982536084,0.86
8,24.305555555555557,1479267.0674577274,2,556.5915667461522,17.797512769699097,501379152.4260026,356.62653410242024,68.68925538329175,436.38536982539165,0.87
8,24.305555555555557,1479267.0674577274,2,555.225587235778,16.501556634902954,501379152.4276067,356.62653410242024,67.90869566307524,436.3853698253963,0.88
8,24.305555555555557,1479267.0674577274,2,553.8903038935438,16.34743571281433,501379152.4259086,356.62653410242024,67.14567661063073,436.38536982493997,0.89
8,24.305555555555557,1479267.0674577274,2,552.5846935158463,18.565677404403687,501379152.4324234,356.62653410242024,66.39961353737051,436.3853698254479,0.9
8,24.305555555555557,1479267.0674577274,2,551.3077778701685,16.609681129455566,501379152.42200655,356.62653410242024,65.66994745423983,436.38536982524874,0.91
8,24.305555555555557,1479267.0674577274,2,550.0586212611087,13.903899669647217,501379152.42419964,356.62653410242024,64.9561436776263,436.3853698252626,0.92
8,24.305555555555557,1479267.0674577274,2,548.8363282351086,14.770263910293579,501379152.4273535,356.62653410242024,64.25769051989195,436.38536982529763,0.93
8,24.305555555555557,1479267.0674577274,2,547.6400414437052,17.079976797103882,501379152.4305162,356.62653410242024,63.57409806764158,436.3853698253324,0.9400000000000001
8,24.305555555555557,1479267.0674577274,2,546.4689396373847,17.115610361099243,501379152.43368644,356.62653410242024,62.90489703543879,436.3853698253668,0.9500000000000001
8,24.305555555555557,1479267.0674577274,2,545.3222357853632,14.539297819137573,501379152.4368629,356.62653410242024,62.24963769140706,436.38536982540086,0.96
8,24.305555555555557,1479267.0674577274,2,544.1991753117351,16.91706132888794,501379152.44006187,356.62653410242024,61.60788884931473,436.3853698254343,0.97
8,24.305555555555557,1479267.0674577274,2,543.0990344396098,15.753751993179321,501379152.4432631,356.62653410242024,60.97923692236723,436.3853698254672,0.98
8,24.305555555555557,1479267.0674577274,2,542.0211186356083,15.538337230682373,501379152.4464599,356.62653410242024,60.36328503434781,436.38536982549965,0.99
8,24.305555555555557,1479267.0674577274,2,540.9647611463446,15.53213882446289,501379152.42570823,356.62653410242024,59.75965218345604,436.3853698252965,1.0
