customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay
9,13.360566629752862,1695443.8287162522,2,1062.9315361366114,3.529348611831665,725564970.6055158,627.9978184209406,98.70378216446439,890.1999173487986
9,12.833472176283994,1753040.8701790334,2,1122.9015655731216,2.6404881477355957,729208306.3409066,517.5688461550517,95.01247515602374,956.6297340500801
9,14.368087157017069,1672961.5266869124,2,1012.7563314086028,4.198679685592651,729461428.161504,421.35633615308694,111.16127486617302,818.2241003928
9,14.677599896906218,1717323.5491300463,2,1018.1637556229088,4.1650307178497314,744532451.499648,532.4021100552168,111.79151604147324,822.5286025503306
9,14.46747904924722,2015710.8827584488,2,1198.2377035208453,4.2493205070495605,847891583.5590464,392.67133798802536,127.70557660329634,974.7529444650767
10,13.22148102101746,1828393.8697315848,3,1412.832696532802,5.714662790298462,779859139.6224288,471.6263839415448,105.00234468152368,1229.0785933401355
10,13.564485222855334,1526998.21724574,2,961.6339365976917,4.4765965938568115,702068936.8949139,482.00979479569617,95.52586633409588,794.4636705130239
10,14.392455010249423,1675564.736161867,2,1027.4304022649285,5.289936780929565,764569098.2878388,642.6744090845361,118.45488612356573,820.1343515486885
10,13.762554978075674,1753939.3814804344,2,1081.1967287705438,4.555424451828003,781161790.6403242,619.7858649511846,106.07304815397251,895.568894501092
10,14.5418564748951,1789053.7436011173,2,1067.089919196481,5.821465253829956,778449941.965821,457.38234650654647,115.1865590194743,865.513440912401
10,15.318383957293554,1908127.5818032573,2,1115.303850073629,6.55855393409729,872014055.1119963,647.1090661881406,136.46407838705386,876.4917128962848
10,11.61244891966689,1912113.7146473161,3,1315.0561326694024,6.351714372634888,781491559.55429,541.2550648380947,93.2713323728488,1151.831301016917
10,13.221037708885037,1747598.1014190167,2,1110.8627083231017,3.4356558322906494,799834898.4733244,666.0396411858355,104.57791036533348,927.8513651837682
10,12.958009808795914,1695196.4530039034,3,1427.6754870621128,5.82613730430603,726141302.6322132,553.0951133822441,97.79122973179972,1256.5408350314633
10,13.824955172350025,1731593.750154437,2,1061.2494708074566,3.8683860301971436,733072198.661423,374.4685163019447,102.62903384964305,881.6486615705813
11,12.045200939523417,2156735.2039854797,3,1563.8559438280527,8.451729774475098,887449931.4368078,404.1715168147188,110.50866122498599,1370.4657866843272
11,12.939659287059616,1785099.8395084052,3,1150.6950692119906,5.3908891677856445,755306311.90664,416.4224519147188,102.4558520549302,971.3973281158628
11,12.710706491882176,1330821.1501458539,2,877.0438386339217,6.837256669998169,618656176.2352233,884.843314375196,76.67959816407239,742.854541846795
11,15.855122394929891,1883608.388801489,2,1083.8324120579568,5.490516185760498,843567357.6311947,459.55625680799676,140.09003483795962,838.6748510915276
11,14.698614670353482,1686587.6410791813,2,1030.3575615201305,6.406773328781128,778279928.0568933,482.9925490205474,125.28377774911093,811.1109504591864
11,13.796684500242101,1513071.7513311976,2,941.6304190658835,6.822021722793579,690278341.8065108,522.5196643580323,93.46817004065132,778.0611214947437
11,12.27553053039531,1573914.1507094668,2,1063.103558176646,3.561612606048584,702209523.1854794,598.6853145206525,91.35579530564262,903.2309163917714
11,11.589077567301251,1554835.5654566188,3,1351.407456906198,5.178135633468628,655505765.3906562,645.8623199972051,77.04415200222802,1216.580190902299
11,15.214059558699477,1565863.8404971843,2,941.0654298851737,3.201605796813965,722470910.1867393,423.32869930376205,120.63658139157178,729.951412449923
11,15.339016135195052,1956647.0198575999,2,1138.6430094853586,7.225579738616943,881190729.4426882,501.9531760393555,137.08811256058829,898.7388125043291
12,15.230790455752157,1802962.3534062412,2,1078.6978484157603,6.670137882232666,831219373.1936557,489.864564494323,137.4022976888693,838.243827460239
12,15.081621843359809,1818475.7817640621,2,1079.3192762594767,7.35479211807251,840262864.263058,889.6736712558567,129.47995084057501,852.7293622884704
12,11.226851851851853,1812303.9958085443,3,1285.4568135384366,3.3564507961273193,753219490.652674,708.6422193308323,86.64584978316579,1133.8265764178964
12,11.714628212287778,1734755.611726935,3,1196.5552716673005,5.277203321456909,745577094.9936663,676.2942853089057,87.93947659954473,1042.6611876180973
12,14.80264527996829,1761429.313640242,2,1074.4800568265966,6.079290390014648,811280027.3240892,600.3112250911627,132.77935055697765,842.1161933518858
12,17.222161990528058,2044708.354647921,2,1166.474837125983,4.861871242523193,962976943.1971593,603.2000972343739,186.10145989895577,840.7972823028105
12,16.54557011312757,2018704.6501526234,2,1167.2166333562734,7.314302206039429,955777450.0208257,602.6111656586104,174.16573816211982,862.4265915725638
12,15.015375893420352,1620669.5225096545,2,993.7799874102301,7.618356704711914,756905323.4020133,536.9375293092855,123.810255604614,777.1120401021556
12,14.560810345259585,1786331.9305442711,2,1086.9911944331477,14.331874132156372,857051242.3666813,517.1935625069061,125.57222427203709,867.2398019570828
12,11.674299507026921,1873523.7623420458,3,1294.3755186707397,5.80129599571228,812879531.8252398,872.6511211532891,95.25831255984669,1127.673471691008
13,13.279974253766023,1866381.9125146598,3,1195.1124561406782,14.472530841827393,842076255.2053546,598.6240191118516,115.39909450404903,993.1640407585924
13,12.19972602564518,2056830.411789219,3,1426.394739086848,7.875664710998535,900342917.4251149,733.7694531553457,111.02582506268428,1232.0995452271504
13,11.411976904351924,1938340.401640336,3,1364.0899624187803,7.872074365615845,854820522.3258725,645.1186011034615,97.45229322312423,1193.5484492783128
13,14.480798641861014,1837343.456580903,2,1113.408474823138,11.588058710098267,875519871.3028886,764.9447316742425,122.98536881450326,898.1840793977574
13,11.98977356165361,2102838.182987925,3,1421.0903676551168,9.036946058273315,885881845.709272,577.0913978475988,108.2575442251343,1231.6396652611318
13,12.601967438564303,2059195.937088785,3,1437.7129854122036,12.43079686164856,878197716.4351599,692.8703314854627,115.04299325807472,1236.3877472105728
13,11.696067191700836,1624436.372683585,3,1127.957507040955,9.210853576660156,714842262.485919,566.5190418145319,83.19523679341346,982.3658426524814
13,12.340655416226335,1902303.5117278236,3,1269.5041614721968,8.822752952575684,841638904.9857101,790.4282723368178,104.72819826088826,1086.2298145156424
13,11.776866847550572,2051465.3183359883,3,1463.7679409606803,16.173155784606934,906695433.3495898,712.4633786075357,106.56434408410836,1277.2803388134907
13,11.517074054118128,1818129.0882320274,3,1270.539006975466,14.677462577819824,778721797.8524299,738.610664887826,90.49019738621567,1112.1811615495885
14,13.075163837724606,2113908.473370182,3,1402.7297671379472,14.256406545639038,941760935.7201598,788.8287555224116,123.30346469730878,1186.9487039176568
14,12.489784571938864,1930442.6457350792,3,1279.6150170035594,10.085757732391357,872970138.704873,529.4182229657066,107.36243588639904,1091.7307542023611
14,12.241998716407016,2257833.6961047915,3,1509.3960440997876,12.773542881011963,1016024152.408421,920.0314416440009,122.20134549633643,1295.5436894811987
14,13.01690740200275,2053812.546892625,3,1321.3116237210988,20.600003004074097,891616245.0659398,677.5117240180024,118.86217266658802,1113.3028215545698
14,14.198364292021923,2407245.853741592,3,1589.3349625486635,18.49333882331848,1072943603.3961012,548.260792588792,159.45819686020235,1310.2831180433093
14,12.322844563628038,2096940.7849559318,3,1431.4955107785727,15.28659987449646,944737776.2495649,955.0508445681454,114.60699293995596,1230.9332731336497
14,13.25213298565959,2370854.109878464,3,1498.5981580487569,15.177683591842651,1033075156.3088397,743.5496132511073,137.48193702646992,1258.0047682524346
14,11.490986393763675,2110887.829437394,3,1481.09198621729,17.380508184432983,933516991.2443746,952.7887844150437,106.91642742005416,1293.9882382321953
14,12.21721661975425,2054263.2488277373,3,1393.4853987735862,10.032892942428589,890225543.619113,613.9247475769184,108.78489342246338,1203.1118352842752
14,11.631017681039491,1892952.9980496443,3,1354.5860383132467,10.636646747589111,839389417.8973514,769.2672785777835,96.98034801403008,1184.8704292886941
15,14.18135292366132,2445281.1873425227,3,1576.6050849389833,10.63200044631958,1082581341.054774,726.341923935502,158.31709380433236,1299.5501707814017
15,13.801638402181736,2292100.4768732274,3,1426.7446356664434,17.2336528301239,1047100466.4985933,785.1868969488837,145.6593732976662,1171.8407323955275
15,14.677472370399432,1972166.8821341184,3,1370.8313894580372,25.788843631744385,920956954.4715328,973.755864940602,133.96569120782948,1136.3914298443356
15,13.693178475118339,2208866.859832087,3,1395.805573306499,15.612194538116455,1001546660.3718648,1017.0666183557881,146.43928159453733,1139.5368305160584
15,11.714616453320415,1502049.053498807,2,1427.627396933034,12.080845594406128,615846239.5685091,405.33160735593674,74.81049110185532,1296.7090375047874
15,13.774522137201998,2473662.5943766534,3,1620.2557632279243,28.259230375289917,1136208377.008732,786.6820466849326,158.3812986936405,1343.0884905140533
15,12.798996202343561,2217929.5173651692,3,1442.7664571907262,19.20983362197876,978412195.2117513,1021.1840152195695,126.5535265723726,1221.297785689074
15,12.111122210217824,2059281.8516626898,3,1389.7967597092918,13.476831436157227,906317991.4210072,780.0757048739819,109.14825160817871,1198.787319394979
15,13.423827471013919,2346414.31206862,3,1500.3983859520686,25.51839303970337,1069601035.3945087,815.4267571016542,153.38734043902676,1231.9705401837718
15,12.507248681794508,2326337.8203315334,3,1535.591668073788,24.223918199539185,1014259041.154778,624.424205620275,130.01018828132655,1308.0738385814666
16,12.921847803121281,2245820.006533089,3,1460.0196842838602,23.298990488052368,1005093758.5902323,837.8252286586114,133.35417313440936,1226.6498812986438
16,12.872469402739506,2249641.9690933037,3,1461.9495857385532,18.453750610351562,1037903793.3335088,873.6573057727261,129.80009001635742,1234.7994282099278
16,14.628937648772773,2535524.125639837,3,1520.247860755478,23.5034236907959,1176766040.2020288,985.4755161815646,169.48798138443067,1223.6438933327245
16,12.231881274707867,2827811.9582444285,4,1947.0349325396523,26.15038251876831,1194581846.767557,902.7974097568025,148.39533946378995,1687.34308847802
16,13.341766763391599,2027020.2674525864,3,1447.032516643064,18.747677326202393,916322964.0522038,831.898320917463,124.12724936293755,1229.809830257923
16,12.03985816796808,2010924.9526229468,3,1366.9025202489813,19.957985639572144,894764731.4680092,885.7132133705376,106.53118333843372,1180.4729494067224
16,13.667267339164598,2298811.440429991,3,1440.6892759072148,31.659940719604492,1066374704.2341098,1226.3507236202968,144.01761716883885,1188.6584458617467
16,12.703559622240451,2108357.659227965,3,1379.372389142585,18.687190294265747,944554191.9485862,803.7713619651759,117.74603537913599,1173.316827229097
16,13.008548942542111,2144296.605160458,3,1417.0807630968911,12.787424564361572,987745064.7814889,662.9117318225844,125.70565755484094,1197.0958623759195
16,11.700154148258633,2643413.6705054766,4,1990.175271637513,30.775083541870117,1127927102.0256462,789.5965237407939,133.29420836408283,1756.9104070003682
17,12.198274376629154,2084627.6110368585,3,1423.3693599440614,17.827039003372192,960614152.5902356,768.6130616557404,114.51917927377117,1222.9607962149619
17,12.29287528811124,1971587.784495249,3,1415.7275899994406,13.920975923538208,882304847.0616778,781.5060321401559,107.07889765307183,1228.339519106565
17,11.942711452777491,2571084.06065791,4,1751.9168448501205,24.84316086769104,1137421591.1298747,994.6566377466205,135.34283728992187,1515.0668795927572
17,13.380843483812585,2351445.4688721225,3,1497.433195317077,17.835296392440796,1077664328.5870655,778.3496297009222,145.81238134713914,1242.2615279595834
17,14.058101269235578,2519425.168091212,3,1660.7496901418033,42.60474872589111,1198812638.897903,706.3810272313455,190.78908601621123,1326.8687896134336
17,11.581222244996978,2483886.486811245,4,1778.095550912277,20.98553204536438,1088002360.194228,938.4095443754504,126.19477380894712,1557.2546967466196
17,11.226851851851851,2081522.3189669389,4,1490.0153330639173,31.641452312469482,912094868.1029719,768.3760097232627,102.87222147507094,1309.9889454825432
17,12.279176973416362,2043887.9353843406,3,1451.7727746914911,19.463184118270874,937305348.7738475,916.8666787593324,114.32728993199336,1251.7000173105027
17,14.03405112347293,2442405.127219359,3,1586.1965177642032,29.091455221176147,1137491668.7858624,1192.6980637587797,170.70804127890793,1287.4574455261143
17,12.623854090769996,2441094.3826562082,3,1600.4580789146162,26.45525050163269,1090693601.6640682,1264.1205956142642,135.94099745821137,1362.5613333627462
18,12.086412335557524,2074807.8375909561,3,1417.2021914147135,24.722716331481934,965557345.9481628,1034.8162474673304,114.76865965034348,1216.3570370266125
18,11.99380915224295,2764756.864588308,4,1872.4151540017247,31.341628789901733,1180396321.123047,957.71303695185,144.07261224092431,1620.2880825801071
18,13.357534821618716,2199332.237946789,3,1400.0114986784067,26.301771640777588,1029093534.7533633,1233.8915581316305,132.42140201934797,1168.2740451445477
18,12.687613374395859,2237452.1664502826,3,1472.4710549329316,55.67097806930542,1037936480.5903109,978.3160124937202,128.17904690806057,1248.1577228438255
18,12.478210670855638,1899494.7164870773,4,1324.5640913868108,28.31674313545227,892814514.9251175,800.4380057743838,109.17492756762303,1133.5079681434704
18,12.455543865269444,2278954.143588261,3,1579.3214552916984,32.871673583984375,1063966912.9862207,965.0177454918993,131.54167229669,1349.123528772491
18,11.42389393413091,2781731.278524211,4,1948.8351795081262,33.666542291641235,1185583538.5745828,1158.7962367986706,136.97924048808085,1709.1215086539848
18,14.141691511537822,2510046.1426504618,3,1585.839456785036,38.44009447097778,1170015287.3921099,1234.9653432504954,173.11567861315802,1282.8870192120094
18,13.327851146120256,2464957.317692113,3,1572.9845739155771,28.19210934638977,1150108918.4093049,1035.0765320801386,151.73621885884114,1307.446190912605
18,11.409943914280591,2458519.135299983,4,1878.169516470796,37.483611822128296,1060507314.5228771,1268.4909227951275,121.92338886616234,1664.8035859550118
19,11.230521221721634,2494838.8799928916,4,1785.2388331418504,47.08899188041687,1084502368.7918556,1110.0249406459907,122.70806270087932,1570.4997234153116
19,15.044540262059549,2470322.465118948,3,1476.4874790957592,25.652050733566284,1222412698.561762,1033.8079935081448,176.4342811044143,1167.727487163034
19,11.548589156716423,2728358.6650485294,4,1902.6145474800414,38.38671612739563,1186305702.6286924,991.4035562839812,137.49340183794027,1662.0010942636459
19,13.716507887815238,2561118.2788490234,4,1681.4502079330614,40.915117502212524,1194629550.7550948,1121.5303193995005,163.54089498851238,1395.2536417031647
19,13.81106133463044,2488920.399836534,3,1553.5832891839568,24.483683347702026,1164113035.241371,987.9871775397306,158.22263711245125,1276.6936742371672
19,11.814735317487342,2074599.1225349298,3,1439.871583964808,24.963376760482788,960060127.4665524,942.7595011433481,110.86194837390374,1245.8631743104766
19,13.577675563430107,2268123.039748233,3,1432.5244710791653,34.14113664627075,1042802843.7280264,1068.183855965981,140.29395580120323,1187.0100484270597
19,13.665848457246284,2366081.020641178,3,1487.402109064004,32.02203035354614,1099794510.8223865,1008.0949825648133,147.7910983466766,1228.76768695732
19,12.050248725489823,2662315.711960738,4,1802.6621508279131,42.25496816635132,1176847595.485586,927.4202718880525,140.33552537515848,1557.0749814213857
19,14.446126533817019,2587278.0190800093,3,1573.329411810241,43.98720026016235,1169201601.1927865,1065.7235670167054,173.6872542806277,1269.3767168191425
20,13.13277017190701,2627051.6367517794,3,1702.6585890366293,16.92320728302002,1227207847.4947126,1211.9681412625225,164.74754942176278,1414.3503775485444
20,14.437238941796034,2621006.8527939958,3,1646.620289087548,50.48989200592041,1247664829.8392348,1213.5377982808338,181.99812574597053,1328.1235690320996
20,11.697830433874602,2586013.5953504234,4,1882.3771949439208,48.92635893821716,1126595168.2016912,897.8503758671743,131.93187072048582,1651.4964211830707
20,14.603675391317129,2485963.2947560814,3,1497.3147222371363,25.46364712715149,1141592470.4442644,847.3219889299435,163.82235372191948,1210.625603223777
20,11.543560425255487,2647708.9400766892,4,1925.2710571845796,29.494728803634644,1166077360.9264636,1183.72785416928,134.56636872094856,1689.7799119229196
20,12.056156875984657,2969142.114556948,4,2063.264201337347,32.62110686302185,1297121403.4253304,1040.385893138819,156.45047489608666,1789.4758702691952
20,12.842056957296354,2631832.8005721145,4,1911.6151283798104,49.75756573677063,1187835171.2524095,1275.6816682787385,149.82089326996584,1649.42856515737
20,11.94207412908253,2239285.03423504,4,1672.2058949666814,37.3565936088562,1006313850.0603206,1173.481085924516,119.65930720674857,1462.8021073548714
20,12.42626040181222,2678396.613095181,4,1777.8660984755306,50.65929841995239,1180010467.2019808,840.8494051958999,145.8836195900601,1522.5697641929255
20,13.229124145840519,2333990.3852834636,3,1510.835125807,35.690022706985474,1116263641.6203744,938.1083833317845,145.97453151965271,1255.3796956476076
21,11.914503079071014,2562204.546940738,4,1895.7012298342188,40.83762454986572,1154368551.8913891,890.561715677338,137.08910584251723,1655.7952946098137
21,12.429355920811112,2291288.5168088134,4,1543.3356607383694,37.235294342041016,1065910298.5037075,851.681355998961,132.23533921969238,1311.9238171039076
21,11.592627052961868,2665713.155501906,4,1878.1788295889824,54.85757637023926,1208072350.6833138,1301.9899908520254,138.5315212137376,1635.7486674649415
21,12.032456981798276,2831274.152457801,4,1972.8057584998874,62.529157876968384,1268455724.3888664,1289.4404618052208,151.67954140311767,1707.3665610444314
21,14.780342069055626,2363753.892861123,3,1436.1368755680405,38.024492502212524,1185807758.2633007,1230.506056514773,167.4569287114274,1143.0872503230426
21,13.116128962335456,2842742.5819164463,4,1983.4256799621523,53.313191175460815,1320142840.377854,1181.9410860532557,169.90880933900024,1686.085263618902
21,11.775951309719776,2786371.5818016008,4,1919.607042008533,33.775036334991455,1228177483.467214,1064.5071880618584,143.6419628334632,1668.2336070499723
21,11.576163394031934,2638706.4558375934,4,1980.7559723386732,108.04770183563232,1161419163.5817266,1198.8548966219657,134.19331574759167,1745.9176697803878
21,15.403495259494404,2643069.374094109,3,1562.0558664115738,32.079633712768555,1248866808.0694213,920.7783811625748,194.3485136603454,1221.9459675059693
21,11.278897939373643,2450782.3331577266,4,1833.2916258090577,38.03111529350281,1091793098.2196772,1469.034435228521,122.86162909931546,1618.2837748852555
22,12.83576939671979,2913458.471518427,4,1922.3653051258968,71.91415619850159,1337015581.0594935,969.2321864440503,170.03952681956326,1624.796133191661
22,12.334741388348512,2705223.761695691,4,1815.7405049127592,43.99388575553894,1260156709.6727877,1208.6657222279348,150.4615230431432,1552.4328395872587
22,11.442782747146172,2583345.5088108014,4,1827.7906215492135,53.699806451797485,1169943197.4546201,1029.001388322323,132.43759981007994,1596.0248218815736
22,12.66410160557885,1209929.473684394,3,464.7330670856936,148.25756359100342,607081733.3563541,892.1334181765053,72.89840315239597,337.16086156900064
22,12.692894874340316,3092426.457667467,4,2034.0545913321066,48.52521777153015,1452146649.381322,1390.5181917650193,180.16875599770768,1718.759268336118
22,12.831863305364882,2877630.234609287,4,1874.6279299031687,59.90514278411865,1315534047.8207672,1007.5481369483695,164.89981787390505,1586.0532486238349
22,13.050033609434642,2755786.874557734,4,1799.922352236376,219.71205925941467,1276756423.088452,1052.0287895996148,165.08776725360306,1511.0187595425705
22,12.427094563728895,2941245.3550306004,4,1970.2766745405456,65.4459855556488,1337456126.2212481,1014.8084344258688,164.95477190853197,1681.6058237006146
22,11.598625366150262,2502234.6851846445,4,1755.590481672717,66.76340675354004,1140558767.7372677,1280.3236628459376,130.34184387852025,1527.4922548853065
22,12.405818450755076,2797439.6042925036,4,1866.8261176184399,57.17001128196716,1273164781.1161675,1203.3110309342476,155.61027878824711,1594.5081297390075
23,11.625798908526981,2506600.7071359265,4,1765.0044914322584,42.54595637321472,1172081549.0397658,1464.4543447256685,132.80897928905648,1532.5887776764096
23,12.63675920351122,3002139.8214142653,4,1976.7550887683356,68.40637397766113,1347685503.2290013,1074.684446448404,170.28185674403352,1678.761839466277
23,13.510756944217842,2935083.591903956,4,1856.3532073528759,48.724392890930176,1359260042.3787591,1011.2229666949574,180.6488486773139,1540.2177221675765
23,11.725275159563415,2770931.279633924,4,1987.8574136312873,51.256258487701416,1260697229.8353999,1077.0401871548431,145.21614511703254,1733.7291596764803
23,13.073919894422756,2774915.267932014,4,1924.0193309073602,131.71068954467773,1267169664.6100867,1251.2285209260515,163.75086526396703,1637.4553166954179
23,12.160466656368182,2654080.8362015244,4,1808.526064822323,85.79660487174988,1265547616.9221933,1111.3785237183006,149.33906194402263,1547.1827064202835
23,13.965818789586825,3229900.2497210833,4,2092.6730643610063,72.21567130088806,1495418681.6765726,1204.1788457734044,233.64535911507875,1683.7936859096185
23,12.781562028407288,2956873.51879478,4,1931.8753555072467,68.55020570755005,1337644326.4834046,1065.2336551577705,168.7954263700792,1636.4833593596081
23,12.192195519918002,2588767.8462203383,4,1756.722885299329,50.00818705558777,1216696269.547822,1070.6488059334986,143.046259218519,1506.3919316669208
23,13.261735432912184,2839392.6562002064,4,1954.6663499556396,49.90472936630249,1339603861.4998777,946.5219225709885,174.9903382144865,1648.4332580802882
24,12.036499506369598,2817346.050038379,4,1925.1312011916,85.52032828330994,1303194979.4732707,982.1112527451332,152.78771456412065,1657.7527007043889
24,13.41799278677346,2951253.6227399535,4,1876.7751206707726,135.8068323135376,1383690208.2414944,1304.3990243429034,180.74750092584748,1560.4669940505396
24,12.067203022238035,2660455.5019941656,5,1870.8109362403777,64.80350351333618,1216982835.0827534,1501.1800745200578,146.48947615175865,1614.4543529748
24,12.064501737553769,3176980.1773086563,5,2455.10171130011,211.25942277908325,1434720110.5842977,1051.711261827124,170.810469581592,2156.183389532324
24,12.016151357066319,2668671.785417849,4,1862.4134774426525,157.7457766532898,1214080434.7437284,1248.1176728538878,145.4946758736595,1607.7977946637484
24,12.353399909430625,2689003.462901102,4,1907.407274948962,89.39029669761658,1229902056.0098622,1324.6160406774839,150.21874759288372,1644.5244666614153
24,11.828749703911834,2660180.219913783,4,1855.6418466880323,271.56090688705444,1235863725.5085945,1501.9339955026853,142.27946250688217,1606.6527873009884
